time,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,wind_direction_10m,latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
2022-01-13T23:00,38.0,94,0.000,7.2,39,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-14T00:00,38.5,96,0.000,8.3,38,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-14T01:00,38.3,95,0.000,8.6,41,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-14T02:00,37.9,95,0.000,8.9,32,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-14T03:00,37.6,93,0.000,9.4,28,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-14T04:00,37.2,91,0.000,9.9,23,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-14T05:00,37.0,89,0.000,10.0,20,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-14T06:00,36.8,86,0.000,9.9,13,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-14T07:00,36.6,82,0.000,10.0,16,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-14T08:00,37.7,80,0.000,11.4,10,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-14T09:00,37.9,78,0.000,11.7,7,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-14T10:00,38.8,75,0.000,9.9,8,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-14T11:00,40.0,68,0.000,11.4,359,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-14T12:00,41.1,66,0.000,12.1,360,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-14T13:00,42.6,64,0.000,15.8,353,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-14T14:00,42.4,63,0.000,16.8,346,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-14T15:00,40.9,59,0.000,18.0,335,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-14T16:00,38.9,56,0.000,17.8,332,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-14T17:00,36.0,56,0.000,18.6,342,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-14T18:00,33.1,58,0.000,18.5,345,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-14T19:00,30.4,56,0.000,19.2,342,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-14T20:00,31.7,56,0.000,18.1,334,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-14T21:00,30.1,52,0.000,18.2,339,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-14T22:00,26.4,54,0.000,18.9,339,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-14T23:00,23.3,48,0.000,20.1,338,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-15T00:00,19.8,44,0.000,22.0,343,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-15T01:00,16.6,54,0.000,21.3,341,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-15T02:00,14.8,53,0.000,18.1,342,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-15T03:00,13.6,52,0.000,15.8,339,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-15T04:00,13.2,52,0.000,14.7,334,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-15T05:00,12.1,48,0.000,15.4,334,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-15T06:00,11.0,47,0.000,15.1,341,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-15T07:00,10.2,47,0.000,15.4,344,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-15T08:00,10.6,46,0.000,16.8,339,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-15T09:00,9.6,48,0.000,14.9,347,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-15T10:00,10.0,47,0.000,13.1,343,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-15T11:00,11.1,43,0.000,12.9,340,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-15T12:00,13.1,38,0.000,13.1,330,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-15T13:00,15.1,34,0.000,13.6,324,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-15T14:00,17.1,30,0.000,14.1,327,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-15T15:00,18.3,28,0.000,13.1,333,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-15T16:00,18.8,26,0.000,12.4,334,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-15T17:00,18.5,26,0.000,12.4,337,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-15T18:00,17.6,28,0.000,12.7,343,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-15T19:00,17.3,29,0.000,12.5,350,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-15T20:00,15.1,35,0.000,11.4,340,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-15T21:00,15.0,37,0.000,11.2,343,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-15T22:00,14.6,38,0.000,11.4,344,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-15T23:00,14.3,41,0.000,11.6,349,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-16T00:00,13.7,44,0.000,11.0,354,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-16T01:00,13.1,48,0.000,10.1,359,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-16T02:00,12.8,51,0.000,9.2,1,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-16T03:00,12.8,55,0.000,8.1,6,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-16T04:00,12.9,58,0.000,7.2,7,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-16T05:00,13.0,60,0.000,6.1,6,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-16T06:00,13.2,62,0.000,5.4,9,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-16T07:00,13.6,65,0.000,6.4,20,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-16T08:00,13.7,79,0.000,6.4,39,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-16T09:00,15.2,79,0.000,6.2,52,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-16T10:00,18.8,67,0.000,6.1,66,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-16T11:00,22.5,51,0.000,5.0,82,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-16T12:00,25.4,53,0.000,5.9,70,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-16T13:00,26.7,59,0.000,6.6,66,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-16T14:00,27.5,62,0.000,7.6,85,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-16T15:00,31.3,59,0.000,8.7,113,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-16T16:00,34.8,54,0.000,9.7,116,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-16T17:00,35.8,54,0.000,8.6,118,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-16T18:00,35.0,62,0.000,9.2,104,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-16T19:00,35.2,64,0.000,8.5,93,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-16T20:00,32.3,74,0.000,11.3,72,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-16T21:00,34.4,80,0.020,12.3,93,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-16T22:00,35.6,92,0.039,13.9,94,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-16T23:00,35.5,100,0.039,13.9,88,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-17T00:00,36.5,100,0.055,16.3,82,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-17T01:00,39.4,99,0.063,20.4,93,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-17T02:00,40.3,100,0.075,21.0,89,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-17T03:00,41.0,100,0.126,22.4,88,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-17T04:00,43.0,100,0.232,22.4,93,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-17T05:00,44.9,100,0.311,24.2,94,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-17T06:00,48.0,100,0.268,25.2,123,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-17T07:00,46.6,100,0.165,9.8,143,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-17T08:00,42.6,89,0.000,13.8,188,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-17T09:00,41.7,92,0.008,13.2,185,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-17T10:00,40.1,94,0.043,15.3,198,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-17T11:00,39.4,93,0.004,15.0,212,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-17T12:00,40.3,80,0.004,15.8,211,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-17T13:00,39.1,75,0.004,16.4,212,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-17T14:00,38.2,74,0.000,18.7,214,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-17T15:00,38.2,71,0.000,18.0,218,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-17T16:00,38.0,68,0.000,16.9,233,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-17T17:00,37.7,64,0.000,14.4,234,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-17T18:00,37.4,63,0.000,14.2,233,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-17T19:00,36.1,67,0.004,15.1,238,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-17T20:00,35.0,75,0.008,15.5,242,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-17T21:00,35.2,73,0.004,16.1,251,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-17T22:00,35.4,66,0.000,16.0,263,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-17T23:00,34.1,74,0.000,14.6,266,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-18T00:00,33.5,66,0.000,18.6,288,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-18T01:00,32.0,64,0.000,20.0,290,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-18T02:00,30.8,65,0.000,20.8,294,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-18T03:00,29.8,63,0.000,20.2,293,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-18T04:00,28.6,65,0.000,19.4,291,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-18T05:00,27.7,65,0.000,19.0,290,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-18T06:00,27.0,62,0.000,18.9,292,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-18T07:00,26.8,61,0.000,19.5,295,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-18T08:00,30.5,53,0.000,17.5,287,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-18T09:00,30.6,54,0.000,15.7,290,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-18T10:00,31.6,53,0.000,15.8,288,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-18T11:00,33.3,48,0.000,20.4,297,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-18T12:00,33.9,46,0.000,21.5,298,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-18T13:00,34.3,46,0.000,17.9,293,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-18T14:00,34.3,45,0.000,19.1,292,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-18T15:00,33.6,43,0.000,18.4,293,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-18T16:00,33.4,42,0.000,18.4,294,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-18T17:00,32.3,43,0.000,15.7,292,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-18T18:00,30.5,47,0.000,15.1,299,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-18T19:00,29.5,50,0.000,14.0,302,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-18T20:00,30.5,50,0.000,13.2,285,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-18T21:00,30.0,50,0.000,12.5,291,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-18T22:00,29.2,54,0.000,10.7,296,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-18T23:00,28.3,60,0.000,8.8,291,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-19T00:00,27.6,66,0.000,6.6,288,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-19T01:00,27.1,73,0.000,4.0,289,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-19T02:00,25.6,82,0.000,2.7,261,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-19T03:00,26.3,78,0.000,3.4,191,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-19T04:00,26.1,70,0.000,5.5,168,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-19T05:00,26.5,65,0.000,6.4,160,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-19T06:00,28.6,70,0.000,7.0,189,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-19T07:00,29.7,78,0.000,7.7,206,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-19T08:00,32.5,72,0.000,9.1,196,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-19T09:00,35.5,65,0.000,10.8,193,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-19T10:00,39.1,64,0.000,11.5,197,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-19T11:00,41.4,60,0.000,17.9,203,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-19T12:00,42.4,59,0.000,16.6,204,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-19T13:00,44.1,61,0.000,17.8,201,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-19T14:00,44.7,57,0.000,17.7,206,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-19T15:00,45.1,58,0.000,16.0,208,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-19T16:00,44.7,62,0.000,12.7,208,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-19T17:00,43.7,65,0.000,12.1,210,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-19T18:00,41.7,66,0.000,11.9,212,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-19T19:00,42.1,64,0.000,12.5,215,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-19T20:00,43.6,69,0.000,12.1,218,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-19T21:00,44.5,61,0.000,11.9,224,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-19T22:00,44.3,58,0.000,11.9,227,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-19T23:00,43.9,58,0.000,11.4,230,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-20T00:00,43.0,60,0.000,11.1,236,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-20T01:00,42.6,61,0.000,10.4,239,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-20T02:00,40.8,65,0.000,9.7,241,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-20T03:00,40.9,66,0.000,9.2,241,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-20T04:00,40.4,72,0.008,9.9,237,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-20T05:00,37.1,99,0.035,8.4,250,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-20T06:00,37.0,100,0.024,8.8,286,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-20T07:00,36.5,100,0.039,7.0,287,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-20T08:00,38.5,96,0.016,6.5,276,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-20T09:00,37.1,100,0.039,9.3,340,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-20T10:00,34.9,100,0.051,8.5,348,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-20T11:00,34.5,100,0.035,8.8,351,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-20T12:00,34.2,94,0.028,8.5,3,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-20T13:00,34.0,87,0.016,9.0,356,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-20T14:00,34.7,74,0.004,9.7,347,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-20T15:00,35.7,61,0.000,9.4,338,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-20T16:00,35.6,52,0.000,10.0,343,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-20T17:00,34.1,54,0.000,11.2,348,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-20T18:00,31.3,50,0.000,13.0,360,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-20T19:00,27.5,49,0.000,15.0,357,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-20T20:00,28.7,43,0.000,13.7,349,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-20T21:00,27.0,44,0.000,14.3,356,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-20T22:00,24.7,50,0.000,14.8,356,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-01-20T23:00,22.6,53,0.000,13.9,349,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
